match_id,puuid,name,num_units,style,tier_current,tier_total
NA1_5208693497,7BlYSYOO8upI8ikr6YXTeKjfLyScsV7hgBKqjz3D_c0RxPb5PO_dbmKdpIzROJwxeK7EuFbIqXBmRA,TFT13_Squad,1,0,0,5
NA1_5208693497,7BlYSYOO8upI8ikr6YXTeKjfLyScsV7hgBKqjz3D_c0RxPb5PO_dbmKdpIzROJwxeK7EuFbIqXBmRA,TFT13_Titan,1,0,0,3
NA1_5208693497,DqNKF8vPZ9JKsUhKOQ39ijH2p3w660wHowxqnBPnihBgeHyj4Ws7LS9xlHm2lY9claiP_ztgZcDjDQ,TFT13_Academy,1,0,0,4
NA1_5208693497,DqNKF8vPZ9JKsUhKOQ39ijH2p3w660wHowxqnBPnihBgeHyj4Ws7LS9xlHm2lY9claiP_ztgZcDjDQ,TFT13_Ambassador,1,1,1,2
NA1_5208693497,DqNKF8vPZ9JKsUhKOQ39ijH2p3w660wHowxqnBPnihBgeHyj4Ws7LS9xlHm2lY9claiP_ztgZcDjDQ,TFT13_Ambusher,1,0,0,4
NA1_5208693497,DqNKF8vPZ9JKsUhKOQ39ijH2p3w660wHowxqnBPnihBgeHyj4Ws7LS9xlHm2lY9claiP_ztgZcDjDQ,TFT13_Bruiser,1,0,0,3
NA1_5208693497,DqNKF8vPZ9JKsUhKOQ39ijH2p3w660wHowxqnBPnihBgeHyj4Ws7LS9xlHm2lY9claiP_ztgZcDjDQ,TFT13_Challenger,2,1,1,3
NA1_5208693497,DqNKF8vPZ9JKsUhKOQ39ijH2p3w660wHowxqnBPnihBgeHyj4Ws7LS9xlHm2lY9claiP_ztgZcDjDQ,TFT13_Infused,1,0,0,3
NA1_5208693497,DqNKF8vPZ9JKsUhKOQ39ijH2p3w660wHowxqnBPnihBgeHyj4Ws7LS9xlHm2lY9claiP_ztgZcDjDQ,TFT13_Martialist,1,0,0,3
NA1_5208693497,DqNKF8vPZ9JKsUhKOQ39ijH2p3w660wHowxqnBPnihBgeHyj4Ws7LS9xlHm2lY9claiP_ztgZcDjDQ,TFT13_Rebel,7,4,3,4
NA1_5208693497,DqNKF8vPZ9JKsUhKOQ39ijH2p3w660wHowxqnBPnihBgeHyj4Ws7LS9xlHm2lY9claiP_ztgZcDjDQ,TFT13_Sorcerer,1,0,0,4
NA1_5208693497,DqNKF8vPZ9JKsUhKOQ39ijH2p3w660wHowxqnBPnihBgeHyj4Ws7LS9xlHm2lY9claiP_ztgZcDjDQ,TFT13_Titan,2,1,1,3
NA1_5208693497,DqNKF8vPZ9JKsUhKOQ39ijH2p3w660wHowxqnBPnihBgeHyj4Ws7LS9xlHm2lY9claiP_ztgZcDjDQ,TFT13_Warband,2,1,1,4
NA1_5208693497,YYZmpLUGntxc3Bj6CL5swa5-uwQwi502U3iYJI-WQCNncqXGwGgCEBtZqcSGsGJh6lwsQbXah5bWCw,TFT13_Ambassador,1,1,1,2
NA1_5208693497,YYZmpLUGntxc3Bj6CL5swa5-uwQwi502U3iYJI-WQCNncqXGwGgCEBtZqcSGsGJh6lwsQbXah5bWCw,TFT13_Family,1,0,0,3
NA1_5208693497,YYZmpLUGntxc3Bj6CL5swa5-uwQwi502U3iYJI-WQCNncqXGwGgCEBtZqcSGsGJh6lwsQbXah5bWCw,TFT13_Hextech,2,1,1,3
NA1_5208693497,YYZmpLUGntxc3Bj6CL5swa5-uwQwi502U3iYJI-WQCNncqXGwGgCEBtZqcSGsGJh6lwsQbXah5bWCw,TFT13_Hoverboard,3,4,2,3
NA1_5208693497,YYZmpLUGntxc3Bj6CL5swa5-uwQwi502U3iYJI-WQCNncqXGwGgCEBtZqcSGsGJh6lwsQbXah5bWCw,TFT13_Sniper,2,1,1,3
NA1_5208693497,YYZmpLUGntxc3Bj6CL5swa5-uwQwi502U3iYJI-WQCNncqXGwGgCEBtZqcSGsGJh6lwsQbXah5bWCw,TFT13_Warband,1,0,0,4
NA1_5208693497,YYZmpLUGntxc3Bj6CL5swa5-uwQwi502U3iYJI-WQCNncqXGwGgCEBtZqcSGsGJh6lwsQbXah5bWCw,TFT13_Watcher,5,2,2,3
NA1_5208693497,VlG-SvaaEh24BJMezKFDlAKzIr_Kz1YmhcE6yeB4LRUMEbseUArQj4D9mNWhRFQFlFo8EvrhIiW7Uw,TFT13_Ambassador,1,1,1,2
NA1_5208693497,VlG-SvaaEh24BJMezKFDlAKzIr_Kz1YmhcE6yeB4LRUMEbseUArQj4D9mNWhRFQFlFo8EvrhIiW7Uw,TFT13_Ambusher,2,1,1,4
NA1_5208693497,VlG-SvaaEh24BJMezKFDlAKzIr_Kz1YmhcE6yeB4LRUMEbseUArQj4D9mNWhRFQFlFo8EvrhIiW7Uw,TFT13_Bruiser,2,1,1,3
NA1_5208693497,VlG-SvaaEh24BJMezKFDlAKzIr_Kz1YmhcE6yeB4LRUMEbseUArQj4D9mNWhRFQFlFo8EvrhIiW7Uw,TFT13_Cabal,1,0,0,4
NA1_5208693497,VlG-SvaaEh24BJMezKFDlAKzIr_Kz1YmhcE6yeB4LRUMEbseUArQj4D9mNWhRFQFlFo8EvrhIiW7Uw,TFT13_Crime,4,2,2,5
NA1_5208693497,VlG-SvaaEh24BJMezKFDlAKzIr_Kz1YmhcE6yeB4LRUMEbseUArQj4D9mNWhRFQFlFo8EvrhIiW7Uw,TFT13_FormSwapper,1,0,0,2
NA1_5208693497,VlG-SvaaEh24BJMezKFDlAKzIr_Kz1YmhcE6yeB4LRUMEbseUArQj4D9mNWhRFQFlFo8EvrhIiW7Uw,TFT13_HighRoller,1,3,1,1
NA1_5208693497,VlG-SvaaEh24BJMezKFDlAKzIr_Kz1YmhcE6yeB4LRUMEbseUArQj4D9mNWhRFQFlFo8EvrhIiW7Uw,TFT13_Infused,2,1,1,3
NA1_5208693497,VlG-SvaaEh24BJMezKFDlAKzIr_Kz1YmhcE6yeB4LRUMEbseUArQj4D9mNWhRFQFlFo8EvrhIiW7Uw,TFT13_Invoker,1,0,0,4
NA1_5208693497,VlG-SvaaEh24BJMezKFDlAKzIr_Kz1YmhcE6yeB4LRUMEbseUArQj4D9mNWhRFQFlFo8EvrhIiW7Uw,TFT13_Pugilist,1,0,0,4
NA1_5208693497,VlG-SvaaEh24BJMezKFDlAKzIr_Kz1YmhcE6yeB4LRUMEbseUArQj4D9mNWhRFQFlFo8EvrhIiW7Uw,TFT13_Rebel,1,0,0,4
NA1_5208693497,VlG-SvaaEh24BJMezKFDlAKzIr_Kz1YmhcE6yeB4LRUMEbseUArQj4D9mNWhRFQFlFo8EvrhIiW7Uw,TFT13_Teamup_UnlikelyDuo,2,3,1,1
NA1_5208693497,VlG-SvaaEh24BJMezKFDlAKzIr_Kz1YmhcE6yeB4LRUMEbseUArQj4D9mNWhRFQFlFo8EvrhIiW7Uw,TFT13_Titan,1,0,0,3
NA1_5208693497,VlG-SvaaEh24BJMezKFDlAKzIr_Kz1YmhcE6yeB4LRUMEbseUArQj4D9mNWhRFQFlFo8EvrhIiW7Uw,TFT13_Warband,2,1,1,4
NA1_5208693497,VlG-SvaaEh24BJMezKFDlAKzIr_Kz1YmhcE6yeB4LRUMEbseUArQj4D9mNWhRFQFlFo8EvrhIiW7Uw,TFT13_Watcher,1,0,0,3
NA1_5208693497,trBhETSAcKk_83F0yuNCzcC7_nSX7fJ-np4Uz0-flIQnH4PQ__a0v7pZGeKFkQVlabolDFzARbxUfw,TFT13_Ambassador,1,1,1,2
NA1_5208693497,trBhETSAcKk_83F0yuNCzcC7_nSX7fJ-np4Uz0-flIQnH4PQ__a0v7pZGeKFkQVlabolDFzARbxUfw,TFT13_Ambusher,1,0,0,4
NA1_5208693497,trBhETSAcKk_83F0yuNCzcC7_nSX7fJ-np4Uz0-flIQnH4PQ__a0v7pZGeKFkQVlabolDFzARbxUfw,TFT13_Challenger,2,1,1,3
NA1_5208693497,trBhETSAcKk_83F0yuNCzcC7_nSX7fJ-np4Uz0-flIQnH4PQ__a0v7pZGeKFkQVlabolDFzARbxUfw,TFT13_Invoker,1,0,0,4
NA1_5208693497,trBhETSAcKk_83F0yuNCzcC7_nSX7fJ-np4Uz0-flIQnH4PQ__a0v7pZGeKFkQVlabolDFzARbxUfw,TFT13_MissMageTrait,1,3,1,1
NA1_5208693497,trBhETSAcKk_83F0yuNCzcC7_nSX7fJ-np4Uz0-flIQnH4PQ__a0v7pZGeKFkQVlabolDFzARbxUfw,TFT13_Pugilist,2,1,1,4
NA1_5208693497,trBhETSAcKk_83F0yuNCzcC7_nSX7fJ-np4Uz0-flIQnH4PQ__a0v7pZGeKFkQVlabolDFzARbxUfw,TFT13_Sniper,2,1,1,3
NA1_5208693497,trBhETSAcKk_83F0yuNCzcC7_nSX7fJ-np4Uz0-flIQnH4PQ__a0v7pZGeKFkQVlabolDFzARbxUfw,TFT13_Squad,8,4,4,5
NA1_5208693497,trBhETSAcKk_83F0yuNCzcC7_nSX7fJ-np4Uz0-flIQnH4PQ__a0v7pZGeKFkQVlabolDFzARbxUfw,TFT13_Titan,2,1,1,3
NA1_5208693497,trBhETSAcKk_83F0yuNCzcC7_nSX7fJ-np4Uz0-flIQnH4PQ__a0v7pZGeKFkQVlabolDFzARbxUfw,TFT13_Warband,2,1,1,4
NA1_5208693497,p5QHK6fWUKq6SDgd3xcmuNk3CrC_svdmllVYTKVuiUCJRq8bSWJouSYi0fENsyir0ofdkByRg50Y0g,TFT13_Academy,1,0,0,4
NA1_5208693497,p5QHK6fWUKq6SDgd3xcmuNk3CrC_svdmllVYTKVuiUCJRq8bSWJouSYi0fENsyir0ofdkByRg50Y0g,TFT13_Ambassador,4,4,2,2
NA1_5208693497,p5QHK6fWUKq6SDgd3xcmuNk3CrC_svdmllVYTKVuiUCJRq8bSWJouSYi0fENsyir0ofdkByRg50Y0g,TFT13_BloodHunter,1,3,1,1
NA1_5208693497,p5QHK6fWUKq6SDgd3xcmuNk3CrC_svdmllVYTKVuiUCJRq8bSWJouSYi0fENsyir0ofdkByRg50Y0g,TFT13_Challenger,1,0,0,3
NA1_5208693497,p5QHK6fWUKq6SDgd3xcmuNk3CrC_svdmllVYTKVuiUCJRq8bSWJouSYi0fENsyir0ofdkByRg50Y0g,TFT13_Experiment,2,0,0,3
NA1_5208693497,p5QHK6fWUKq6SDgd3xcmuNk3CrC_svdmllVYTKVuiUCJRq8bSWJouSYi0fENsyir0ofdkByRg50Y0g,TFT13_Martialist,6,4,3,3
NA1_5208693497,p5QHK6fWUKq6SDgd3xcmuNk3CrC_svdmllVYTKVuiUCJRq8bSWJouSYi0fENsyir0ofdkByRg50Y0g,TFT13_Pugilist,1,0,0,4
NA1_5208693497,p5QHK6fWUKq6SDgd3xcmuNk3CrC_svdmllVYTKVuiUCJRq8bSWJouSYi0fENsyir0ofdkByRg50Y0g,TFT13_Rebel,1,0,0,4
NA1_5208693497,p5QHK6fWUKq6SDgd3xcmuNk3CrC_svdmllVYTKVuiUCJRq8bSWJouSYi0fENsyir0ofdkByRg50Y0g,TFT13_Scrap,1,0,0,4
NA1_5208693497,p5QHK6fWUKq6SDgd3xcmuNk3CrC_svdmllVYTKVuiUCJRq8bSWJouSYi0fENsyir0ofdkByRg50Y0g,TFT13_Sorcerer,1,0,0,4
NA1_5208693497,p5QHK6fWUKq6SDgd3xcmuNk3CrC_svdmllVYTKVuiUCJRq8bSWJouSYi0fENsyir0ofdkByRg50Y0g,TFT13_Warband,1,0,0,4
NA1_5208693497,p5QHK6fWUKq6SDgd3xcmuNk3CrC_svdmllVYTKVuiUCJRq8bSWJouSYi0fENsyir0ofdkByRg50Y0g,TFT13_Watcher,1,0,0,3
NA1_5208693497,CK7XK8UAyH7zh1LHv9eGWvOTa6YtWNYgUY_-oV0mGMRizuMIjWvbCGw_j85xO3uKVkpr1yqa95iApg,TFT13_Ambassador,1,1,1,2
NA1_5208693497,CK7XK8UAyH7zh1LHv9eGWvOTa6YtWNYgUY_-oV0mGMRizuMIjWvbCGw_j85xO3uKVkpr1yqa95iApg,TFT13_Challenger,2,1,1,3
NA1_5208693497,CK7XK8UAyH7zh1LHv9eGWvOTa6YtWNYgUY_-oV0mGMRizuMIjWvbCGw_j85xO3uKVkpr1yqa95iApg,TFT13_Crime,1,0,0,5
NA1_5208693497,CK7XK8UAyH7zh1LHv9eGWvOTa6YtWNYgUY_-oV0mGMRizuMIjWvbCGw_j85xO3uKVkpr1yqa95iApg,TFT13_Experiment,1,0,0,3
NA1_5208693497,CK7XK8UAyH7zh1LHv9eGWvOTa6YtWNYgUY_-oV0mGMRizuMIjWvbCGw_j85xO3uKVkpr1yqa95iApg,TFT13_HighRoller,1,3,1,1
NA1_5208693497,CK7XK8UAyH7zh1LHv9eGWvOTa6YtWNYgUY_-oV0mGMRizuMIjWvbCGw_j85xO3uKVkpr1yqa95iApg,TFT13_JunkerKing,1,3,1,1
NA1_5208693497,CK7XK8UAyH7zh1LHv9eGWvOTa6YtWNYgUY_-oV0mGMRizuMIjWvbCGw_j85xO3uKVkpr1yqa95iApg,TFT13_Pugilist,2,1,1,4
NA1_5208693497,CK7XK8UAyH7zh1LHv9eGWvOTa6YtWNYgUY_-oV0mGMRizuMIjWvbCGw_j85xO3uKVkpr1yqa95iApg,TFT13_Rebel,2,0,0,4
NA1_5208693497,CK7XK8UAyH7zh1LHv9eGWvOTa6YtWNYgUY_-oV0mGMRizuMIjWvbCGw_j85xO3uKVkpr1yqa95iApg,TFT13_Scrap,1,0,0,4
NA1_5208693497,CK7XK8UAyH7zh1LHv9eGWvOTa6YtWNYgUY_-oV0mGMRizuMIjWvbCGw_j85xO3uKVkpr1yqa95iApg,TFT13_Sniper,2,1,1,3
NA1_5208693497,CK7XK8UAyH7zh1LHv9eGWvOTa6YtWNYgUY_-oV0mGMRizuMIjWvbCGw_j85xO3uKVkpr1yqa95iApg,TFT13_Squad,2,1,1,5
NA1_5208693497,CK7XK8UAyH7zh1LHv9eGWvOTa6YtWNYgUY_-oV0mGMRizuMIjWvbCGw_j85xO3uKVkpr1yqa95iApg,TFT13_Titan,2,1,1,3
NA1_5208693497,CK7XK8UAyH7zh1LHv9eGWvOTa6YtWNYgUY_-oV0mGMRizuMIjWvbCGw_j85xO3uKVkpr1yqa95iApg,TFT13_Warband,1,0,0,4
NA1_5211537160,08RAghSYZFlow5st8Fc4zEnNVmQxAOULvEa8IdHE_YowGC2KRDobqerKyz3SI0YeqvThCYLg_IYZrg,TFT13_Ambassador,1,1,1,2
NA1_5211537160,08RAghSYZFlow5st8Fc4zEnNVmQxAOULvEa8IdHE_YowGC2KRDobqerKyz3SI0YeqvThCYLg_IYZrg,TFT13_Ambusher,1,0,0,4
NA1_5211537160,08RAghSYZFlow5st8Fc4zEnNVmQxAOULvEa8IdHE_YowGC2KRDobqerKyz3SI0YeqvThCYLg_IYZrg,TFT13_Challenger,1,0,0,3
NA1_5211537160,08RAghSYZFlow5st8Fc4zEnNVmQxAOULvEa8IdHE_YowGC2KRDobqerKyz3SI0YeqvThCYLg_IYZrg,TFT13_Family,3,4,1,3
NA1_5211537160,08RAghSYZFlow5st8Fc4zEnNVmQxAOULvEa8IdHE_YowGC2KRDobqerKyz3SI0YeqvThCYLg_IYZrg,TFT13_FormSwapper,1,0,0,2
NA1_5211537160,08RAghSYZFlow5st8Fc4zEnNVmQxAOULvEa8IdHE_YowGC2KRDobqerKyz3SI0YeqvThCYLg_IYZrg,TFT13_Invoker,1,0,0,4
NA1_5211537160,08RAghSYZFlow5st8Fc4zEnNVmQxAOULvEa8IdHE_YowGC2KRDobqerKyz3SI0YeqvThCYLg_IYZrg,TFT13_Pugilist,2,1,1,4
NA1_5211537160,08RAghSYZFlow5st8Fc4zEnNVmQxAOULvEa8IdHE_YowGC2KRDobqerKyz3SI0YeqvThCYLg_IYZrg,TFT13_Scrap,1,0,0,4
NA1_5211537160,08RAghSYZFlow5st8Fc4zEnNVmQxAOULvEa8IdHE_YowGC2KRDobqerKyz3SI0YeqvThCYLg_IYZrg,TFT13_Sorcerer,1,0,0,4
NA1_5211537160,08RAghSYZFlow5st8Fc4zEnNVmQxAOULvEa8IdHE_YowGC2KRDobqerKyz3SI0YeqvThCYLg_IYZrg,TFT13_Squad,1,0,0,5
NA1_5211537160,08RAghSYZFlow5st8Fc4zEnNVmQxAOULvEa8IdHE_YowGC2KRDobqerKyz3SI0YeqvThCYLg_IYZrg,TFT13_Titan,2,1,1,3
NA1_5211537160,08RAghSYZFlow5st8Fc4zEnNVmQxAOULvEa8IdHE_YowGC2KRDobqerKyz3SI0YeqvThCYLg_IYZrg,TFT13_Warband,5,2,2,4
NA1_5211537160,08RAghSYZFlow5st8Fc4zEnNVmQxAOULvEa8IdHE_YowGC2KRDobqerKyz3SI0YeqvThCYLg_IYZrg,TFT13_Watcher,2,1,1,3
NA1_5211537160,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Ambassador,1,1,1,2
NA1_5211537160,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Ambusher,2,1,1,4
NA1_5211537160,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Bruiser,1,0,0,3
NA1_5211537160,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Challenger,2,1,1,3
NA1_5211537160,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_MachineHerald,1,3,1,1
NA1_5211537160,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Pugilist,1,0,0,4
NA1_5211537160,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Rebel,1,0,0,4
NA1_5211537160,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Sniper,2,1,1,3
NA1_5211537160,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Squad,8,4,4,5
NA1_5211537160,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Teamup_Mentorship,2,3,1,1
NA1_5211537160,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Titan,1,0,0,3
NA1_5211537160,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Warband,1,0,0,4
NA1_5211537160,EWoxxqUMbnuHOJk3jMjpAuU09Tugum5w0GXKeY_fe6_xNAo6ykEUPtObgTHQ39Mgry-8akLPvYC6Hg,TFT13_Ambassador,1,1,1,2
NA1_5211537160,EWoxxqUMbnuHOJk3jMjpAuU09Tugum5w0GXKeY_fe6_xNAo6ykEUPtObgTHQ39Mgry-8akLPvYC6Hg,TFT13_Ambusher,2,1,1,4
NA1_5211537160,EWoxxqUMbnuHOJk3jMjpAuU09Tugum5w0GXKeY_fe6_xNAo6ykEUPtObgTHQ39Mgry-8akLPvYC6Hg,TFT13_Bruiser,2,1,1,3
NA1_5211537160,EWoxxqUMbnuHOJk3jMjpAuU09Tugum5w0GXKeY_fe6_xNAo6ykEUPtObgTHQ39Mgry-8akLPvYC6Hg,TFT13_Hoverboard,3,4,2,3
NA1_5211537160,EWoxxqUMbnuHOJk3jMjpAuU09Tugum5w0GXKeY_fe6_xNAo6ykEUPtObgTHQ39Mgry-8akLPvYC6Hg,TFT13_Scrap,1,0,0,4
NA1_5211537160,EWoxxqUMbnuHOJk3jMjpAuU09Tugum5w0GXKeY_fe6_xNAo6ykEUPtObgTHQ39Mgry-8akLPvYC6Hg,TFT13_Sniper,2,1,1,3
NA1_5211537160,EWoxxqUMbnuHOJk3jMjpAuU09Tugum5w0GXKeY_fe6_xNAo6ykEUPtObgTHQ39Mgry-8akLPvYC6Hg,TFT13_Squad,4,2,2,5
NA1_5211537160,EWoxxqUMbnuHOJk3jMjpAuU09Tugum5w0GXKeY_fe6_xNAo6ykEUPtObgTHQ39Mgry-8akLPvYC6Hg,TFT13_Titan,1,0,0,3
NA1_5211537160,EWoxxqUMbnuHOJk3jMjpAuU09Tugum5w0GXKeY_fe6_xNAo6ykEUPtObgTHQ39Mgry-8akLPvYC6Hg,TFT13_Watcher,2,1,1,3
NA1_5211537160,sYwbo00g7fE8nZxaJ879eA2aKXSE2H-dtImSx0rr2GrBvVPOJOrfw2r6o-mRtFUiLCHqye6rAlniKw,TFT13_Ambassador,1,1,1,2
NA1_5211537160,sYwbo00g7fE8nZxaJ879eA2aKXSE2H-dtImSx0rr2GrBvVPOJOrfw2r6o-mRtFUiLCHqye6rAlniKw,TFT13_Challenger,1,0,0,3
NA1_5211537160,sYwbo00g7fE8nZxaJ879eA2aKXSE2H-dtImSx0rr2GrBvVPOJOrfw2r6o-mRtFUiLCHqye6rAlniKw,TFT13_Crime,1,0,0,5
NA1_5211537160,sYwbo00g7fE8nZxaJ879eA2aKXSE2H-dtImSx0rr2GrBvVPOJOrfw2r6o-mRtFUiLCHqye6rAlniKw,TFT13_Family,1,0,0,3
NA1_5211537160,sYwbo00g7fE8nZxaJ879eA2aKXSE2H-dtImSx0rr2GrBvVPOJOrfw2r6o-mRtFUiLCHqye6rAlniKw,TFT13_Hextech,6,4,3,3
NA1_5211537160,sYwbo00g7fE8nZxaJ879eA2aKXSE2H-dtImSx0rr2GrBvVPOJOrfw2r6o-mRtFUiLCHqye6rAlniKw,TFT13_Hoverboard,2,1,1,3
NA1_5211537160,sYwbo00g7fE8nZxaJ879eA2aKXSE2H-dtImSx0rr2GrBvVPOJOrfw2r6o-mRtFUiLCHqye6rAlniKw,TFT13_Infused,2,1,1,3
NA1_5211537160,sYwbo00g7fE8nZxaJ879eA2aKXSE2H-dtImSx0rr2GrBvVPOJOrfw2r6o-mRtFUiLCHqye6rAlniKw,TFT13_Invoker,1,0,0,4
NA1_5211537160,sYwbo00g7fE8nZxaJ879eA2aKXSE2H-dtImSx0rr2GrBvVPOJOrfw2r6o-mRtFUiLCHqye6rAlniKw,TFT13_Sniper,2,1,1,3
NA1_5211537160,sYwbo00g7fE8nZxaJ879eA2aKXSE2H-dtImSx0rr2GrBvVPOJOrfw2r6o-mRtFUiLCHqye6rAlniKw,TFT13_Watcher,4,2,2,3
NA1_5211537160,eeRWxDCd5LxGPCSEagrm5QLuEzKvq__O5krXNzMvoxx6TKsdH9xpyZ4L51rsNwAwoEBdj_zkvguBcw,TFT13_Academy,1,0,0,4
NA1_5211537160,eeRWxDCd5LxGPCSEagrm5QLuEzKvq__O5krXNzMvoxx6TKsdH9xpyZ4L51rsNwAwoEBdj_zkvguBcw,TFT13_Ambassador,4,4,2,2
NA1_5211537160,eeRWxDCd5LxGPCSEagrm5QLuEzKvq__O5krXNzMvoxx6TKsdH9xpyZ4L51rsNwAwoEBdj_zkvguBcw,TFT13_Cabal,1,0,0,4
NA1_5211537160,eeRWxDCd5LxGPCSEagrm5QLuEzKvq__O5krXNzMvoxx6TKsdH9xpyZ4L51rsNwAwoEBdj_zkvguBcw,TFT13_Challenger,1,0,0,3
NA1_5211537160,eeRWxDCd5LxGPCSEagrm5QLuEzKvq__O5krXNzMvoxx6TKsdH9xpyZ4L51rsNwAwoEBdj_zkvguBcw,TFT13_FormSwapper,1,0,0,2
NA1_5211537160,eeRWxDCd5LxGPCSEagrm5QLuEzKvq__O5krXNzMvoxx6TKsdH9xpyZ4L51rsNwAwoEBdj_zkvguBcw,TFT13_Hextech,1,0,0,3
NA1_5211537160,eeRWxDCd5LxGPCSEagrm5QLuEzKvq__O5krXNzMvoxx6TKsdH9xpyZ4L51rsNwAwoEBdj_zkvguBcw,TFT13_Invoker,2,1,1,4
NA1_5211537160,eeRWxDCd5LxGPCSEagrm5QLuEzKvq__O5krXNzMvoxx6TKsdH9xpyZ4L51rsNwAwoEBdj_zkvguBcw,TFT13_JunkerKing,1,3,1,1
NA1_5211537160,eeRWxDCd5LxGPCSEagrm5QLuEzKvq__O5krXNzMvoxx6TKsdH9xpyZ4L51rsNwAwoEBdj_zkvguBcw,TFT13_Martialist,2,1,1,3
NA1_5211537160,eeRWxDCd5LxGPCSEagrm5QLuEzKvq__O5krXNzMvoxx6TKsdH9xpyZ4L51rsNwAwoEBdj_zkvguBcw,TFT13_Scrap,2,1,1,4
NA1_5211537160,eeRWxDCd5LxGPCSEagrm5QLuEzKvq__O5krXNzMvoxx6TKsdH9xpyZ4L51rsNwAwoEBdj_zkvguBcw,TFT13_Sorcerer,2,1,1,4
NA1_5211537160,eeRWxDCd5LxGPCSEagrm5QLuEzKvq__O5krXNzMvoxx6TKsdH9xpyZ4L51rsNwAwoEBdj_zkvguBcw,TFT13_Titan,2,1,1,3
NA1_5211537160,eeRWxDCd5LxGPCSEagrm5QLuEzKvq__O5krXNzMvoxx6TKsdH9xpyZ4L51rsNwAwoEBdj_zkvguBcw,TFT13_Warband,2,1,1,4
NA1_5211537160,eeRWxDCd5LxGPCSEagrm5QLuEzKvq__O5krXNzMvoxx6TKsdH9xpyZ4L51rsNwAwoEBdj_zkvguBcw,TFT13_Watcher,2,1,1,3
NA1_5211537160,kcTU6B5XOcAJJlupUUsbejjugmW0eSlI8Z1qy4wXo1rU6wADNzI-XjRsJcmXG1zKzN6A84gZYSdJcA,TFT13_Ambusher,5,4,4,4
NA1_5211537160,kcTU6B5XOcAJJlupUUsbejjugmW0eSlI8Z1qy4wXo1rU6wADNzI-XjRsJcmXG1zKzN6A84gZYSdJcA,TFT13_Bruiser,2,1,1,3
NA1_5211537160,kcTU6B5XOcAJJlupUUsbejjugmW0eSlI8Z1qy4wXo1rU6wADNzI-XjRsJcmXG1zKzN6A84gZYSdJcA,TFT13_Crime,2,0,0,5
NA1_5211537160,kcTU6B5XOcAJJlupUUsbejjugmW0eSlI8Z1qy4wXo1rU6wADNzI-XjRsJcmXG1zKzN6A84gZYSdJcA,TFT13_Family,4,4,2,3
NA1_5211537160,kcTU6B5XOcAJJlupUUsbejjugmW0eSlI8Z1qy4wXo1rU6wADNzI-XjRsJcmXG1zKzN6A84gZYSdJcA,TFT13_Hoverboard,2,1,1,3
NA1_5211537160,kcTU6B5XOcAJJlupUUsbejjugmW0eSlI8Z1qy4wXo1rU6wADNzI-XjRsJcmXG1zKzN6A84gZYSdJcA,TFT13_Pugilist,1,0,0,4
NA1_5211537160,kcTU6B5XOcAJJlupUUsbejjugmW0eSlI8Z1qy4wXo1rU6wADNzI-XjRsJcmXG1zKzN6A84gZYSdJcA,TFT13_Rebel,1,0,0,4
NA1_5211537160,kcTU6B5XOcAJJlupUUsbejjugmW0eSlI8Z1qy4wXo1rU6wADNzI-XjRsJcmXG1zKzN6A84gZYSdJcA,TFT13_Scrap,3,1,1,4
NA1_5211537160,kcTU6B5XOcAJJlupUUsbejjugmW0eSlI8Z1qy4wXo1rU6wADNzI-XjRsJcmXG1zKzN6A84gZYSdJcA,TFT13_Squad,1,0,0,5
