match_id,puuid,unit_name,identifier,name
NA1_5198739773,tj7ExQ-LdjMFZVhClbg1b6_8HnLUmu2yYJLvQ1n2qo2wPsG2s2286a83SEXepU53y0s0dA_kKDK3mg,TFT13_Chainsaw,1,TFT_Item_WarmogsArmor
NA1_5198739773,tj7ExQ-LdjMFZVhClbg1b6_8HnLUmu2yYJLvQ1n2qo2wPsG2s2286a83SEXepU53y0s0dA_kKDK3mg,TFT13_Chainsaw,1,TFT_Item_NightHarvester
NA1_5198739773,tj7ExQ-LdjMFZVhClbg1b6_8HnLUmu2yYJLvQ1n2qo2wPsG2s2286a83SEXepU53y0s0dA_kKDK3mg,TFT13_NunuWillump,1,TFT_Item_RedBuff
NA1_5198739773,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,tft13_swain,1,TFT_Item_GargoyleStoneplate
NA1_5198739773,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,tft13_swain,1,TFT_Item_WarmogsArmor
NA1_5198739773,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,tft13_swain,1,TFT_Item_TitansResolve
NA1_5198739773,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_NunuWillump,1,TFT_Item_GargoyleStoneplate
NA1_5198739773,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_NunuWillump,1,TFT_Item_GiantsBelt
NA1_5198739773,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Zoe,1,TFT13_Item_InvokerEmblemItem
NA1_5198739773,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Jayce,1,TFT_Item_InfinityEdge
NA1_5198739773,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Jayce,1,TFT_Item_MadredsBloodrazor
NA1_5198739773,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Malzahar,1,TFT_Item_Morellonomicon
NA1_5198739773,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Malzahar,1,TFT_Item_BlueBuff
NA1_5198739773,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Malzahar,1,TFT_Item_ArchangelsStaff
NA1_5198739773,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_LeBlanc,1,TFT_Item_ArchangelsStaff
NA1_5198739773,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_LeBlanc,1,TFT_Item_Morellonomicon
NA1_5198739773,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_LeBlanc,1,TFT_Item_BlueBuff
NA1_5198739773,M3AzF8BWdQLbA_DpbRD3h8wdHyMdlZY6B2hd-7lY59XK0j1QTTqcARFVscOIND95Atltka6x33BuMA,TFT13_Vladimir,1,TFT13_Item_InfusedEmblemItem
NA1_5198739773,M3AzF8BWdQLbA_DpbRD3h8wdHyMdlZY6B2hd-7lY59XK0j1QTTqcARFVscOIND95Atltka6x33BuMA,TFT13_Vladimir,1,TFT_Item_NightHarvester
NA1_5198739773,M3AzF8BWdQLbA_DpbRD3h8wdHyMdlZY6B2hd-7lY59XK0j1QTTqcARFVscOIND95Atltka6x33BuMA,TFT13_Vladimir,1,TFT_Item_GargoyleStoneplate
NA1_5198739773,M3AzF8BWdQLbA_DpbRD3h8wdHyMdlZY6B2hd-7lY59XK0j1QTTqcARFVscOIND95Atltka6x33BuMA,TFT13_Ziggs,1,TFT_Item_JeweledGauntlet
NA1_5198739773,M3AzF8BWdQLbA_DpbRD3h8wdHyMdlZY6B2hd-7lY59XK0j1QTTqcARFVscOIND95Atltka6x33BuMA,TFT13_Blitzcrank,1,TFT_Item_GargoyleStoneplate
NA1_5198739773,M3AzF8BWdQLbA_DpbRD3h8wdHyMdlZY6B2hd-7lY59XK0j1QTTqcARFVscOIND95Atltka6x33BuMA,TFT13_Blitzcrank,1,TFT_Item_SpectralGauntlet
NA1_5198739773,M3AzF8BWdQLbA_DpbRD3h8wdHyMdlZY6B2hd-7lY59XK0j1QTTqcARFVscOIND95Atltka6x33BuMA,TFT13_Blitzcrank,1,TFT_Item_WarmogsArmor
NA1_5198739773,M3AzF8BWdQLbA_DpbRD3h8wdHyMdlZY6B2hd-7lY59XK0j1QTTqcARFVscOIND95Atltka6x33BuMA,TFT13_Cassiopeia,1,TFT_Item_BlueBuff
NA1_5198739773,M3AzF8BWdQLbA_DpbRD3h8wdHyMdlZY6B2hd-7lY59XK0j1QTTqcARFVscOIND95Atltka6x33BuMA,TFT13_Cassiopeia,1,TFT_Item_SpearOfShojin
NA1_5198739773,M3AzF8BWdQLbA_DpbRD3h8wdHyMdlZY6B2hd-7lY59XK0j1QTTqcARFVscOIND95Atltka6x33BuMA,TFT13_Cassiopeia,1,TFT_Item_RabadonsDeathcap
NA1_5198739773,M3AzF8BWdQLbA_DpbRD3h8wdHyMdlZY6B2hd-7lY59XK0j1QTTqcARFVscOIND95Atltka6x33BuMA,TFT13_Silco,1,TFT_Item_ArchangelsStaff
NA1_5198739773,M3AzF8BWdQLbA_DpbRD3h8wdHyMdlZY6B2hd-7lY59XK0j1QTTqcARFVscOIND95Atltka6x33BuMA,TFT13_Silco,1,TFT_Item_Leviathan
NA1_5198739773,M3AzF8BWdQLbA_DpbRD3h8wdHyMdlZY6B2hd-7lY59XK0j1QTTqcARFVscOIND95Atltka6x33BuMA,TFT13_Silco,1,TFT_Item_GargoyleStoneplate
NA1_5198739773,M3AzF8BWdQLbA_DpbRD3h8wdHyMdlZY6B2hd-7lY59XK0j1QTTqcARFVscOIND95Atltka6x33BuMA,TFT13_LeBlanc,1,TFT_Item_GuinsoosRageblade
NA1_5198739773,M3AzF8BWdQLbA_DpbRD3h8wdHyMdlZY6B2hd-7lY59XK0j1QTTqcARFVscOIND95Atltka6x33BuMA,TFT13_LeBlanc,1,TFT_Item_JeweledGauntlet
NA1_5198739773,M3AzF8BWdQLbA_DpbRD3h8wdHyMdlZY6B2hd-7lY59XK0j1QTTqcARFVscOIND95Atltka6x33BuMA,TFT13_LeBlanc,1,TFT_Item_BlueBuff
NA1_5198739773,M3AzF8BWdQLbA_DpbRD3h8wdHyMdlZY6B2hd-7lY59XK0j1QTTqcARFVscOIND95Atltka6x33BuMA,TFT13_Mordekaiser,1,TFT_Item_PowerGauntlet
NA1_5198739773,M3AzF8BWdQLbA_DpbRD3h8wdHyMdlZY6B2hd-7lY59XK0j1QTTqcARFVscOIND95Atltka6x33BuMA,TFT13_Mordekaiser,1,TFT_Item_Morellonomicon
NA1_5198739773,Kfx6SpadaUHdu5kBvNyWuslyao8BZSDZXOWsAdd1jRTTCCs-r9UjTfNvl_Z7mMYhf2yWuVsNKKVMjg,TFT13_Amumu,1,TFT_Item_RedBuff
NA1_5198739773,Kfx6SpadaUHdu5kBvNyWuslyao8BZSDZXOWsAdd1jRTTCCs-r9UjTfNvl_Z7mMYhf2yWuVsNKKVMjg,TFT13_Amumu,1,TFT13_Item_InvokerEmblemItem
NA1_5198739773,Kfx6SpadaUHdu5kBvNyWuslyao8BZSDZXOWsAdd1jRTTCCs-r9UjTfNvl_Z7mMYhf2yWuVsNKKVMjg,TFT13_Amumu,1,TFT_Item_FrozenHeart
NA1_5198739773,Kfx6SpadaUHdu5kBvNyWuslyao8BZSDZXOWsAdd1jRTTCCs-r9UjTfNvl_Z7mMYhf2yWuVsNKKVMjg,TFT13_Nocturne,1,TFT_Item_SteraksGage
NA1_5198739773,Kfx6SpadaUHdu5kBvNyWuslyao8BZSDZXOWsAdd1jRTTCCs-r9UjTfNvl_Z7mMYhf2yWuVsNKKVMjg,TFT13_Nocturne,1,TFT_Item_PowerGauntlet
NA1_5198739773,Kfx6SpadaUHdu5kBvNyWuslyao8BZSDZXOWsAdd1jRTTCCs-r9UjTfNvl_Z7mMYhf2yWuVsNKKVMjg,TFT13_Rell,1,TFT_Item_DragonsClaw
NA1_5198739773,Kfx6SpadaUHdu5kBvNyWuslyao8BZSDZXOWsAdd1jRTTCCs-r9UjTfNvl_Z7mMYhf2yWuVsNKKVMjg,TFT13_RenataGlasc,1,TFT_Item_Morellonomicon
NA1_5198739773,Kfx6SpadaUHdu5kBvNyWuslyao8BZSDZXOWsAdd1jRTTCCs-r9UjTfNvl_Z7mMYhf2yWuVsNKKVMjg,TFT13_Heimerdinger,1,TFT_Item_Leviathan
NA1_5198739773,Kfx6SpadaUHdu5kBvNyWuslyao8BZSDZXOWsAdd1jRTTCCs-r9UjTfNvl_Z7mMYhf2yWuVsNKKVMjg,TFT13_Heimerdinger,1,TFT_Item_JeweledGauntlet
NA1_5198739773,Kfx6SpadaUHdu5kBvNyWuslyao8BZSDZXOWsAdd1jRTTCCs-r9UjTfNvl_Z7mMYhf2yWuVsNKKVMjg,TFT13_Heimerdinger,1,TFT_Item_SpearOfShojin
NA1_5198739773,AhyqBdTy1xBfj46k9mVprO3si-snf589GpiK1gTvydUBErBs39PzybuYieOdc2Q6GqtydYzykkXQVA,TFT13_Irelia,1,TFT_Item_SpearOfShojin
NA1_5198739773,AhyqBdTy1xBfj46k9mVprO3si-snf589GpiK1gTvydUBErBs39PzybuYieOdc2Q6GqtydYzykkXQVA,TFT13_Irelia,1,TFT_Item_BFSword
NA1_5198739773,AhyqBdTy1xBfj46k9mVprO3si-snf589GpiK1gTvydUBErBs39PzybuYieOdc2Q6GqtydYzykkXQVA,TFT13_Zeri,1,TFT_Item_RapidFireCannon
NA1_5198739773,AhyqBdTy1xBfj46k9mVprO3si-snf589GpiK1gTvydUBErBs39PzybuYieOdc2Q6GqtydYzykkXQVA,TFT13_Beardy,1,TFT_Item_WarmogsArmor
NA1_5198739773,AhyqBdTy1xBfj46k9mVprO3si-snf589GpiK1gTvydUBErBs39PzybuYieOdc2Q6GqtydYzykkXQVA,TFT13_Beardy,1,TFT_Item_GiantsBelt
NA1_5198739773,AhyqBdTy1xBfj46k9mVprO3si-snf589GpiK1gTvydUBErBs39PzybuYieOdc2Q6GqtydYzykkXQVA,TFT13_Beardy,1,TFT_Item_Crownguard
NA1_5198739773,AhyqBdTy1xBfj46k9mVprO3si-snf589GpiK1gTvydUBErBs39PzybuYieOdc2Q6GqtydYzykkXQVA,TFT13_Ekko,1,TFT_Item_RapidFireCannon
NA1_5198739773,AhyqBdTy1xBfj46k9mVprO3si-snf589GpiK1gTvydUBErBs39PzybuYieOdc2Q6GqtydYzykkXQVA,TFT13_Ekko,1,TFT_Item_NeedlesslyLargeRod
NA1_5198739773,AhyqBdTy1xBfj46k9mVprO3si-snf589GpiK1gTvydUBErBs39PzybuYieOdc2Q6GqtydYzykkXQVA,TFT13_Illaoi,1,TFT_Item_DragonsClaw
NA1_5198739773,AhyqBdTy1xBfj46k9mVprO3si-snf589GpiK1gTvydUBErBs39PzybuYieOdc2Q6GqtydYzykkXQVA,TFT13_Illaoi,1,TFT_Item_SteraksGage
NA1_5198739773,AhyqBdTy1xBfj46k9mVprO3si-snf589GpiK1gTvydUBErBs39PzybuYieOdc2Q6GqtydYzykkXQVA,TFT13_Vi,1,TFT_Item_ThiefsGloves
NA1_5198739773,AhyqBdTy1xBfj46k9mVprO3si-snf589GpiK1gTvydUBErBs39PzybuYieOdc2Q6GqtydYzykkXQVA,TFT13_Vi,1,TFT_Item_BlueBuff
NA1_5198739773,AhyqBdTy1xBfj46k9mVprO3si-snf589GpiK1gTvydUBErBs39PzybuYieOdc2Q6GqtydYzykkXQVA,TFT13_Vi,1,TFT_Item_HextechGunblade
NA1_5198739773,7fgBwWdYNRH6nzKkeGDH6T6w7TFQ-H3BB5sOQnQHi6j0fbCbMonibcQHzTgj1BAKDeEcjZxOEaS5WQ,TFT13_Irelia,1,TFT13_Item_BruiserEmblemItem
NA1_5198739773,7fgBwWdYNRH6nzKkeGDH6T6w7TFQ-H3BB5sOQnQHi6j0fbCbMonibcQHzTgj1BAKDeEcjZxOEaS5WQ,TFT13_Vex,1,TFT_Item_JeweledGauntlet
NA1_5198739773,7fgBwWdYNRH6nzKkeGDH6T6w7TFQ-H3BB5sOQnQHi6j0fbCbMonibcQHzTgj1BAKDeEcjZxOEaS5WQ,TFT13_Vex,1,TFT_Item_RabadonsDeathcap
NA1_5198739773,7fgBwWdYNRH6nzKkeGDH6T6w7TFQ-H3BB5sOQnQHi6j0fbCbMonibcQHzTgj1BAKDeEcjZxOEaS5WQ,TFT13_Vex,1,TFT_Item_ArchangelsStaff
NA1_5198739773,7fgBwWdYNRH6nzKkeGDH6T6w7TFQ-H3BB5sOQnQHi6j0fbCbMonibcQHzTgj1BAKDeEcjZxOEaS5WQ,TFT13_Sett,1,TFT_Item_GargoyleStoneplate
NA1_5198739773,7fgBwWdYNRH6nzKkeGDH6T6w7TFQ-H3BB5sOQnQHi6j0fbCbMonibcQHzTgj1BAKDeEcjZxOEaS5WQ,TFT13_Sett,1,TFT_Item_WarmogsArmor
NA1_5198739773,7fgBwWdYNRH6nzKkeGDH6T6w7TFQ-H3BB5sOQnQHi6j0fbCbMonibcQHzTgj1BAKDeEcjZxOEaS5WQ,TFT13_Ezreal,1,TFT_Item_Deathblade
NA1_5198739773,7fgBwWdYNRH6nzKkeGDH6T6w7TFQ-H3BB5sOQnQHi6j0fbCbMonibcQHzTgj1BAKDeEcjZxOEaS5WQ,TFT13_Ezreal,1,TFT_Item_LastWhisper
NA1_5198739773,7fgBwWdYNRH6nzKkeGDH6T6w7TFQ-H3BB5sOQnQHi6j0fbCbMonibcQHzTgj1BAKDeEcjZxOEaS5WQ,TFT13_Ezreal,1,TFT_Item_MadredsBloodrazor
NA1_5198739773,7fgBwWdYNRH6nzKkeGDH6T6w7TFQ-H3BB5sOQnQHi6j0fbCbMonibcQHzTgj1BAKDeEcjZxOEaS5WQ,TFT13_Illaoi,1,TFT_Item_ChainVest
NA1_5178163734,xjrqBsYph0OxQL81n55Rhr0s_PWHEKZnYtFqerTNu4L-0ATnZAelFdUE4PK4-qD98d2kS1t4UPeSgg,TFT13_Morgana,1,TFT_Item_RapidFireCannon
NA1_5178163734,xjrqBsYph0OxQL81n55Rhr0s_PWHEKZnYtFqerTNu4L-0ATnZAelFdUE4PK4-qD98d2kS1t4UPeSgg,TFT13_Heimerdinger,1,TFT_Item_HextechGunblade
NA1_5178163734,xjrqBsYph0OxQL81n55Rhr0s_PWHEKZnYtFqerTNu4L-0ATnZAelFdUE4PK4-qD98d2kS1t4UPeSgg,TFT13_Heimerdinger,1,TFT_Item_BlueBuff
NA1_5178163734,xjrqBsYph0OxQL81n55Rhr0s_PWHEKZnYtFqerTNu4L-0ATnZAelFdUE4PK4-qD98d2kS1t4UPeSgg,TFT13_Heimerdinger,1,TFT_Item_ArchangelsStaff
NA1_5178163734,xjrqBsYph0OxQL81n55Rhr0s_PWHEKZnYtFqerTNu4L-0ATnZAelFdUE4PK4-qD98d2kS1t4UPeSgg,tft13_elise,1,TFT_Item_GargoyleStoneplate
NA1_5178163734,xjrqBsYph0OxQL81n55Rhr0s_PWHEKZnYtFqerTNu4L-0ATnZAelFdUE4PK4-qD98d2kS1t4UPeSgg,tft13_elise,1,TFT_Item_DragonsClaw
NA1_5178163734,xjrqBsYph0OxQL81n55Rhr0s_PWHEKZnYtFqerTNu4L-0ATnZAelFdUE4PK4-qD98d2kS1t4UPeSgg,tft13_elise,1,TFT_Item_WarmogsArmor
NA1_5178163734,xjrqBsYph0OxQL81n55Rhr0s_PWHEKZnYtFqerTNu4L-0ATnZAelFdUE4PK4-qD98d2kS1t4UPeSgg,TFT13_Garen,1,TFT_Item_ThiefsGloves
NA1_5178163734,xjrqBsYph0OxQL81n55Rhr0s_PWHEKZnYtFqerTNu4L-0ATnZAelFdUE4PK4-qD98d2kS1t4UPeSgg,TFT13_Garen,1,TFT_Item_EmptyBag
NA1_5178163734,xjrqBsYph0OxQL81n55Rhr0s_PWHEKZnYtFqerTNu4L-0ATnZAelFdUE4PK4-qD98d2kS1t4UPeSgg,TFT13_Garen,1,TFT_Item_EmptyBag
NA1_5178163734,xjrqBsYph0OxQL81n55Rhr0s_PWHEKZnYtFqerTNu4L-0ATnZAelFdUE4PK4-qD98d2kS1t4UPeSgg,TFT13_LeBlanc,1,TFT_Item_Leviathan
NA1_5178163734,xjrqBsYph0OxQL81n55Rhr0s_PWHEKZnYtFqerTNu4L-0ATnZAelFdUE4PK4-qD98d2kS1t4UPeSgg,TFT13_LeBlanc,1,TFT_Item_JeweledGauntlet
NA1_5178163734,xjrqBsYph0OxQL81n55Rhr0s_PWHEKZnYtFqerTNu4L-0ATnZAelFdUE4PK4-qD98d2kS1t4UPeSgg,TFT13_LeBlanc,1,TFT_Item_SpearOfShojin
NA1_5178163734,xjrqBsYph0OxQL81n55Rhr0s_PWHEKZnYtFqerTNu4L-0ATnZAelFdUE4PK4-qD98d2kS1t4UPeSgg,TFT13_Mordekaiser,1,TFT_Item_UnstableConcoction
NA1_5178163734,xjrqBsYph0OxQL81n55Rhr0s_PWHEKZnYtFqerTNu4L-0ATnZAelFdUE4PK4-qD98d2kS1t4UPeSgg,TFT13_Mordekaiser,1,TFT_Item_ChainVest
NA1_5178163734,YSrxD-C22-KKihcIUpxOZUCRFVLrP37-VY1Zw8HeGPUe4dIS4cVhIFvwVYnhJrSCoZ5lwmcSwaYYbQ,TFT13_Irelia,1,TFT_Item_TitansResolve
NA1_5178163734,YSrxD-C22-KKihcIUpxOZUCRFVLrP37-VY1Zw8HeGPUe4dIS4cVhIFvwVYnhJrSCoZ5lwmcSwaYYbQ,TFT13_Irelia,1,TFT_Item_PowerGauntlet
NA1_5178163734,YSrxD-C22-KKihcIUpxOZUCRFVLrP37-VY1Zw8HeGPUe4dIS4cVhIFvwVYnhJrSCoZ5lwmcSwaYYbQ,TFT13_Irelia,1,TFT_Item_IonicSpark
NA1_5178163734,YSrxD-C22-KKihcIUpxOZUCRFVLrP37-VY1Zw8HeGPUe4dIS4cVhIFvwVYnhJrSCoZ5lwmcSwaYYbQ,TFT13_Vex,1,TFT_Item_RabadonsDeathcap
NA1_5178163734,YSrxD-C22-KKihcIUpxOZUCRFVLrP37-VY1Zw8HeGPUe4dIS4cVhIFvwVYnhJrSCoZ5lwmcSwaYYbQ,TFT13_Ekko,1,TFT_Item_ThiefsGloves
NA1_5178163734,YSrxD-C22-KKihcIUpxOZUCRFVLrP37-VY1Zw8HeGPUe4dIS4cVhIFvwVYnhJrSCoZ5lwmcSwaYYbQ,TFT13_Ekko,1,TFT_Item_Bloodthirster
NA1_5178163734,YSrxD-C22-KKihcIUpxOZUCRFVLrP37-VY1Zw8HeGPUe4dIS4cVhIFvwVYnhJrSCoZ5lwmcSwaYYbQ,TFT13_Ekko,1,TFT_Item_DragonsClaw
NA1_5178163734,YSrxD-C22-KKihcIUpxOZUCRFVLrP37-VY1Zw8HeGPUe4dIS4cVhIFvwVYnhJrSCoZ5lwmcSwaYYbQ,TFT13_Illaoi,1,TFT_Item_FrozenHeart
NA1_5178163734,YSrxD-C22-KKihcIUpxOZUCRFVLrP37-VY1Zw8HeGPUe4dIS4cVhIFvwVYnhJrSCoZ5lwmcSwaYYbQ,TFT13_Zoe,1,TFT_Item_Leviathan
NA1_5178163734,YSrxD-C22-KKihcIUpxOZUCRFVLrP37-VY1Zw8HeGPUe4dIS4cVhIFvwVYnhJrSCoZ5lwmcSwaYYbQ,TFT13_Zoe,1,TFT_Item_ArchangelsStaff
NA1_5178163734,YSrxD-C22-KKihcIUpxOZUCRFVLrP37-VY1Zw8HeGPUe4dIS4cVhIFvwVYnhJrSCoZ5lwmcSwaYYbQ,TFT13_Zoe,1,TFT_Item_InfinityEdge
NA1_5178163734,YSrxD-C22-KKihcIUpxOZUCRFVLrP37-VY1Zw8HeGPUe4dIS4cVhIFvwVYnhJrSCoZ5lwmcSwaYYbQ,TFT13_Jinx,1,TFT_Item_SpearOfShojin
NA1_5178163734,YSrxD-C22-KKihcIUpxOZUCRFVLrP37-VY1Zw8HeGPUe4dIS4cVhIFvwVYnhJrSCoZ5lwmcSwaYYbQ,TFT13_Jinx,1,TFT_Item_InfinityEdge
NA1_5178163734,YSrxD-C22-KKihcIUpxOZUCRFVLrP37-VY1Zw8HeGPUe4dIS4cVhIFvwVYnhJrSCoZ5lwmcSwaYYbQ,TFT13_Jinx,1,TFT_Item_MadredsBloodrazor
NA1_5178163734,oSrD2eMXDAwwIk-XdSOcGukndCYmQFa0TxzMNzpUJbrOt5Al3vitU6zTOK5CqUjPtRm5zhn1kSMyIQ,TFT13_Vladimir,1,TFT_Item_WarmogsArmor
NA1_5178163734,oSrD2eMXDAwwIk-XdSOcGukndCYmQFa0TxzMNzpUJbrOt5Al3vitU6zTOK5CqUjPtRm5zhn1kSMyIQ,TFT13_Vladimir,1,TFT_Item_BrambleVest
NA1_5178163734,oSrD2eMXDAwwIk-XdSOcGukndCYmQFa0TxzMNzpUJbrOt5Al3vitU6zTOK5CqUjPtRm5zhn1kSMyIQ,TFT13_Vladimir,1,TFT_Item_DragonsClaw
NA1_5178163734,oSrD2eMXDAwwIk-XdSOcGukndCYmQFa0TxzMNzpUJbrOt5Al3vitU6zTOK5CqUjPtRm5zhn1kSMyIQ,tft13_swain,1,TFT_Item_JeweledGauntlet
NA1_5178163734,oSrD2eMXDAwwIk-XdSOcGukndCYmQFa0TxzMNzpUJbrOt5Al3vitU6zTOK5CqUjPtRm5zhn1kSMyIQ,tft13_swain,1,TFT_Item_SpearOfShojin
NA1_5178163734,oSrD2eMXDAwwIk-XdSOcGukndCYmQFa0TxzMNzpUJbrOt5Al3vitU6zTOK5CqUjPtRm5zhn1kSMyIQ,TFT13_Nami,1,TFT_Item_JeweledGauntlet
NA1_5178163734,oSrD2eMXDAwwIk-XdSOcGukndCYmQFa0TxzMNzpUJbrOt5Al3vitU6zTOK5CqUjPtRm5zhn1kSMyIQ,TFT13_Nami,1,TFT_Item_Leviathan
NA1_5178163734,oSrD2eMXDAwwIk-XdSOcGukndCYmQFa0TxzMNzpUJbrOt5Al3vitU6zTOK5CqUjPtRm5zhn1kSMyIQ,TFT13_Nami,1,TFT13_AnotherAnomaly_Item
NA1_5178163734,oSrD2eMXDAwwIk-XdSOcGukndCYmQFa0TxzMNzpUJbrOt5Al3vitU6zTOK5CqUjPtRm5zhn1kSMyIQ,tft13_elise,1,TFT_Item_AdaptiveHelm
NA1_5178163734,fEttJGyg68f3xvXvzR8p4nXBIUemI9q9uVe-qOiXM4Pxxqsp44RKGrczru1N0MEA5qp_snBn_4JE3w,TFT13_Morgana,1,TFT_Item_SparringGloves
NA1_5178163734,fEttJGyg68f3xvXvzR8p4nXBIUemI9q9uVe-qOiXM4Pxxqsp44RKGrczru1N0MEA5qp_snBn_4JE3w,TFT13_Rell,1,TFT13_Item_AcademyEmblemItem
NA1_5178163734,fEttJGyg68f3xvXvzR8p4nXBIUemI9q9uVe-qOiXM4Pxxqsp44RKGrczru1N0MEA5qp_snBn_4JE3w,TFT13_Rell,1,TFT_Item_InfinityEdge
NA1_5178163734,fEttJGyg68f3xvXvzR8p4nXBIUemI9q9uVe-qOiXM4Pxxqsp44RKGrczru1N0MEA5qp_snBn_4JE3w,TFT13_RenataGlasc,1,TFT13_Item_AcademyEmblemItem
NA1_5178163734,fEttJGyg68f3xvXvzR8p4nXBIUemI9q9uVe-qOiXM4Pxxqsp44RKGrczru1N0MEA5qp_snBn_4JE3w,TFT13_NunuWillump,1,TFT_Item_WarmogsArmor
NA1_5178163734,fEttJGyg68f3xvXvzR8p4nXBIUemI9q9uVe-qOiXM4Pxxqsp44RKGrczru1N0MEA5qp_snBn_4JE3w,TFT13_NunuWillump,1,TFT_Item_RedBuff
NA1_5178163734,fEttJGyg68f3xvXvzR8p4nXBIUemI9q9uVe-qOiXM4Pxxqsp44RKGrczru1N0MEA5qp_snBn_4JE3w,TFT13_Heimerdinger,1,TFT_Item_RabadonsDeathcap
NA1_5178163734,fEttJGyg68f3xvXvzR8p4nXBIUemI9q9uVe-qOiXM4Pxxqsp44RKGrczru1N0MEA5qp_snBn_4JE3w,TFT13_Heimerdinger,1,TFT_Item_JeweledGauntlet
NA1_5178163734,fEttJGyg68f3xvXvzR8p4nXBIUemI9q9uVe-qOiXM4Pxxqsp44RKGrczru1N0MEA5qp_snBn_4JE3w,TFT13_Heimerdinger,1,TFT_Item_SpearOfShojin
NA1_5178163734,zWREtaqgd-sxomJNqXwS4xr0aFcCC5H2f9O1owDRaZqSmUBBHCKUs7BiCNF-IDKKdXrXruY0HQKoAQ,TFT13_Vladimir,1,TFT_Item_BlueBuff
NA1_5178163734,zWREtaqgd-sxomJNqXwS4xr0aFcCC5H2f9O1owDRaZqSmUBBHCKUs7BiCNF-IDKKdXrXruY0HQKoAQ,TFT13_Prime,1,TFT_Item_DragonsClaw
NA1_5178163734,zWREtaqgd-sxomJNqXwS4xr0aFcCC5H2f9O1owDRaZqSmUBBHCKUs7BiCNF-IDKKdXrXruY0HQKoAQ,TFT13_Prime,1,TFT_Item_RedBuff
NA1_5178163734,zWREtaqgd-sxomJNqXwS4xr0aFcCC5H2f9O1owDRaZqSmUBBHCKUs7BiCNF-IDKKdXrXruY0HQKoAQ,TFT13_Zeri,1,TFT_Item_Deathblade
NA1_5178163734,zWREtaqgd-sxomJNqXwS4xr0aFcCC5H2f9O1owDRaZqSmUBBHCKUs7BiCNF-IDKKdXrXruY0HQKoAQ,TFT13_KogMaw,1,TFT_Item_RapidFireCannon
NA1_5178163734,zWREtaqgd-sxomJNqXwS4xr0aFcCC5H2f9O1owDRaZqSmUBBHCKUs7BiCNF-IDKKdXrXruY0HQKoAQ,TFT13_FlyGuy,1,TFT_Item_DragonsClaw
NA1_5178163734,zWREtaqgd-sxomJNqXwS4xr0aFcCC5H2f9O1owDRaZqSmUBBHCKUs7BiCNF-IDKKdXrXruY0HQKoAQ,TFT13_FlyGuy,1,TFT_Item_GargoyleStoneplate
NA1_5178163734,zWREtaqgd-sxomJNqXwS4xr0aFcCC5H2f9O1owDRaZqSmUBBHCKUs7BiCNF-IDKKdXrXruY0HQKoAQ,TFT13_FlyGuy,1,TFT_Item_WarmogsArmor
NA1_5178163734,zWREtaqgd-sxomJNqXwS4xr0aFcCC5H2f9O1owDRaZqSmUBBHCKUs7BiCNF-IDKKdXrXruY0HQKoAQ,TFT13_Garen,1,TFT_Item_ThiefsGloves
NA1_5178163734,zWREtaqgd-sxomJNqXwS4xr0aFcCC5H2f9O1owDRaZqSmUBBHCKUs7BiCNF-IDKKdXrXruY0HQKoAQ,TFT13_Garen,1,TFT_Item_SteraksGage
