match_id,puuid,name,identifier,rarity,tier
NA1_5208693497,CK7XK8UAyH7zh1LHv9eGWvOTa6YtWNYgUY_-oV0mGMRizuMIjWvbCGw_j85xO3uKVkpr1yqa95iApg,TFT13_Twitch,1,4,2
NA1_5208693497,CK7XK8UAyH7zh1LHv9eGWvOTa6YtWNYgUY_-oV0mGMRizuMIjWvbCGw_j85xO3uKVkpr1yqa95iApg,TFT13_Illaoi,1,4,2
NA1_5208693497,CK7XK8UAyH7zh1LHv9eGWvOTa6YtWNYgUY_-oV0mGMRizuMIjWvbCGw_j85xO3uKVkpr1yqa95iApg,TFT13_Vi,1,4,2
NA1_5208693497,CK7XK8UAyH7zh1LHv9eGWvOTa6YtWNYgUY_-oV0mGMRizuMIjWvbCGw_j85xO3uKVkpr1yqa95iApg,TFT13_Lieutenant,1,6,1
NA1_5208693497,CK7XK8UAyH7zh1LHv9eGWvOTa6YtWNYgUY_-oV0mGMRizuMIjWvbCGw_j85xO3uKVkpr1yqa95iApg,TFT13_Rumble,1,6,2
NA1_5208693497,CK7XK8UAyH7zh1LHv9eGWvOTa6YtWNYgUY_-oV0mGMRizuMIjWvbCGw_j85xO3uKVkpr1yqa95iApg,TFT13_Caitlyn,1,6,2
NA1_5211537160,08RAghSYZFlow5st8Fc4zEnNVmQxAOULvEa8IdHE_YowGC2KRDobqerKyz3SI0YeqvThCYLg_IYZrg,TFT13_Darius,1,0,2
NA1_5211537160,08RAghSYZFlow5st8Fc4zEnNVmQxAOULvEa8IdHE_YowGC2KRDobqerKyz3SI0YeqvThCYLg_IYZrg,TFT13_Draven,1,0,2
NA1_5211537160,08RAghSYZFlow5st8Fc4zEnNVmQxAOULvEa8IdHE_YowGC2KRDobqerKyz3SI0YeqvThCYLg_IYZrg,TFT13_Blue,1,0,2
NA1_5211537160,08RAghSYZFlow5st8Fc4zEnNVmQxAOULvEa8IdHE_YowGC2KRDobqerKyz3SI0YeqvThCYLg_IYZrg,TFT13_Red,1,0,2
NA1_5211537160,08RAghSYZFlow5st8Fc4zEnNVmQxAOULvEa8IdHE_YowGC2KRDobqerKyz3SI0YeqvThCYLg_IYZrg,TFT13_Rell,1,1,2
NA1_5211537160,08RAghSYZFlow5st8Fc4zEnNVmQxAOULvEa8IdHE_YowGC2KRDobqerKyz3SI0YeqvThCYLg_IYZrg,TFT13_Prime,1,1,2
NA1_5211537160,08RAghSYZFlow5st8Fc4zEnNVmQxAOULvEa8IdHE_YowGC2KRDobqerKyz3SI0YeqvThCYLg_IYZrg,tft13_swain,1,2,3
NA1_5211537160,08RAghSYZFlow5st8Fc4zEnNVmQxAOULvEa8IdHE_YowGC2KRDobqerKyz3SI0YeqvThCYLg_IYZrg,TFT13_Beardy,1,2,1
NA1_5211537160,08RAghSYZFlow5st8Fc4zEnNVmQxAOULvEa8IdHE_YowGC2KRDobqerKyz3SI0YeqvThCYLg_IYZrg,TFT13_Ambessa,1,4,2
NA1_5211537160,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Fish,1,0,2
NA1_5211537160,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Shooter,1,0,2
NA1_5211537160,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Camille,1,1,2
NA1_5211537160,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Beardy,1,2,2
NA1_5211537160,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_TwistedFate,1,2,2
NA1_5211537160,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Ambessa,1,4,2
NA1_5211537160,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Vi,1,4,2
NA1_5211537160,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,tft13_jinx,1,6,2
NA1_5211537160,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Caitlyn,1,6,2
NA1_5211537160,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Viktor,1,8,1
NA1_5211537160,EWoxxqUMbnuHOJk3jMjpAuU09Tugum5w0GXKeY_fe6_xNAo6ykEUPtObgTHQ39Mgry-8akLPvYC6Hg,TFT13_Fish,1,0,3
NA1_5211537160,EWoxxqUMbnuHOJk3jMjpAuU09Tugum5w0GXKeY_fe6_xNAo6ykEUPtObgTHQ39Mgry-8akLPvYC6Hg,TFT13_Shooter,1,0,1
NA1_5211537160,EWoxxqUMbnuHOJk3jMjpAuU09Tugum5w0GXKeY_fe6_xNAo6ykEUPtObgTHQ39Mgry-8akLPvYC6Hg,TFT13_Zeri,1,1,2
NA1_5211537160,EWoxxqUMbnuHOJk3jMjpAuU09Tugum5w0GXKeY_fe6_xNAo6ykEUPtObgTHQ39Mgry-8akLPvYC6Hg,TFT13_Camille,1,1,2
NA1_5211537160,EWoxxqUMbnuHOJk3jMjpAuU09Tugum5w0GXKeY_fe6_xNAo6ykEUPtObgTHQ39Mgry-8akLPvYC6Hg,TFT13_FlyGuy,1,2,1
NA1_5211537160,EWoxxqUMbnuHOJk3jMjpAuU09Tugum5w0GXKeY_fe6_xNAo6ykEUPtObgTHQ39Mgry-8akLPvYC6Hg,TFT13_Beardy,1,2,2
NA1_5211537160,EWoxxqUMbnuHOJk3jMjpAuU09Tugum5w0GXKeY_fe6_xNAo6ykEUPtObgTHQ39Mgry-8akLPvYC6Hg,TFT13_Garen,1,4,1
NA1_5211537160,EWoxxqUMbnuHOJk3jMjpAuU09Tugum5w0GXKeY_fe6_xNAo6ykEUPtObgTHQ39Mgry-8akLPvYC6Hg,TFT13_Ekko,1,4,2
NA1_5211537160,sYwbo00g7fE8nZxaJ879eA2aKXSE2H-dtImSx0rr2GrBvVPOJOrfw2r6o-mRtFUiLCHqye6rAlniKw,TFT13_Amumu,1,0,3
NA1_5211537160,sYwbo00g7fE8nZxaJ879eA2aKXSE2H-dtImSx0rr2GrBvVPOJOrfw2r6o-mRtFUiLCHqye6rAlniKw,TFT13_Nocturne,1,1,2
NA1_5211537160,sYwbo00g7fE8nZxaJ879eA2aKXSE2H-dtImSx0rr2GrBvVPOJOrfw2r6o-mRtFUiLCHqye6rAlniKw,TFT13_Prime,1,1,2
NA1_5211537160,sYwbo00g7fE8nZxaJ879eA2aKXSE2H-dtImSx0rr2GrBvVPOJOrfw2r6o-mRtFUiLCHqye6rAlniKw,TFT13_Zeri,1,1,2
NA1_5211537160,sYwbo00g7fE8nZxaJ879eA2aKXSE2H-dtImSx0rr2GrBvVPOJOrfw2r6o-mRtFUiLCHqye6rAlniKw,TFT13_Blitzcrank,1,2,2
NA1_5211537160,sYwbo00g7fE8nZxaJ879eA2aKXSE2H-dtImSx0rr2GrBvVPOJOrfw2r6o-mRtFUiLCHqye6rAlniKw,TFT13_KogMaw,1,2,3
NA1_5211537160,sYwbo00g7fE8nZxaJ879eA2aKXSE2H-dtImSx0rr2GrBvVPOJOrfw2r6o-mRtFUiLCHqye6rAlniKw,TFT13_FlyGuy,1,2,2
NA1_5211537160,sYwbo00g7fE8nZxaJ879eA2aKXSE2H-dtImSx0rr2GrBvVPOJOrfw2r6o-mRtFUiLCHqye6rAlniKw,TFT13_Silco,1,4,2
NA1_5211537160,sYwbo00g7fE8nZxaJ879eA2aKXSE2H-dtImSx0rr2GrBvVPOJOrfw2r6o-mRtFUiLCHqye6rAlniKw,TFT13_Garen,1,4,2
NA1_5211537160,sYwbo00g7fE8nZxaJ879eA2aKXSE2H-dtImSx0rr2GrBvVPOJOrfw2r6o-mRtFUiLCHqye6rAlniKw,TFT13_Malzahar,1,6,2
NA1_5211537160,eeRWxDCd5LxGPCSEagrm5QLuEzKvq__O5krXNzMvoxx6TKsdH9xpyZ4L51rsNwAwoEBdj_zkvguBcw,TFT13_Vladimir,1,1,2
NA1_5211537160,eeRWxDCd5LxGPCSEagrm5QLuEzKvq__O5krXNzMvoxx6TKsdH9xpyZ4L51rsNwAwoEBdj_zkvguBcw,TFT13_Rell,1,1,2
NA1_5211537160,eeRWxDCd5LxGPCSEagrm5QLuEzKvq__O5krXNzMvoxx6TKsdH9xpyZ4L51rsNwAwoEBdj_zkvguBcw,TFT13_Tristana,1,1,3
NA1_5211537160,eeRWxDCd5LxGPCSEagrm5QLuEzKvq__O5krXNzMvoxx6TKsdH9xpyZ4L51rsNwAwoEBdj_zkvguBcw,TFT13_Nami,1,2,2
NA1_5211537160,eeRWxDCd5LxGPCSEagrm5QLuEzKvq__O5krXNzMvoxx6TKsdH9xpyZ4L51rsNwAwoEBdj_zkvguBcw,TFT13_Ambessa,1,4,2
NA1_5211537160,eeRWxDCd5LxGPCSEagrm5QLuEzKvq__O5krXNzMvoxx6TKsdH9xpyZ4L51rsNwAwoEBdj_zkvguBcw,TFT13_Garen,1,4,1
NA1_5211537160,eeRWxDCd5LxGPCSEagrm5QLuEzKvq__O5krXNzMvoxx6TKsdH9xpyZ4L51rsNwAwoEBdj_zkvguBcw,TFT13_Corki,1,4,2
NA1_5211537160,eeRWxDCd5LxGPCSEagrm5QLuEzKvq__O5krXNzMvoxx6TKsdH9xpyZ4L51rsNwAwoEBdj_zkvguBcw,TFT13_Jayce,1,6,1
NA1_5211537160,eeRWxDCd5LxGPCSEagrm5QLuEzKvq__O5krXNzMvoxx6TKsdH9xpyZ4L51rsNwAwoEBdj_zkvguBcw,TFT13_Malzahar,1,6,1
NA1_5211537160,eeRWxDCd5LxGPCSEagrm5QLuEzKvq__O5krXNzMvoxx6TKsdH9xpyZ4L51rsNwAwoEBdj_zkvguBcw,TFT13_Rumble,1,6,2
NA1_5211537160,eeRWxDCd5LxGPCSEagrm5QLuEzKvq__O5krXNzMvoxx6TKsdH9xpyZ4L51rsNwAwoEBdj_zkvguBcw,TFT13_JayceSummon,1,9,1
NA1_5211537160,kcTU6B5XOcAJJlupUUsbejjugmW0eSlI8Z1qy4wXo1rU6wADNzI-XjRsJcmXG1zKzN6A84gZYSdJcA,TFT13_Blue,1,0,3
NA1_5211537160,kcTU6B5XOcAJJlupUUsbejjugmW0eSlI8Z1qy4wXo1rU6wADNzI-XjRsJcmXG1zKzN6A84gZYSdJcA,TFT13_Red,1,0,2
NA1_5211537160,kcTU6B5XOcAJJlupUUsbejjugmW0eSlI8Z1qy4wXo1rU6wADNzI-XjRsJcmXG1zKzN6A84gZYSdJcA,TFT13_Trundle,1,0,3
NA1_5211537160,kcTU6B5XOcAJJlupUUsbejjugmW0eSlI8Z1qy4wXo1rU6wADNzI-XjRsJcmXG1zKzN6A84gZYSdJcA,TFT13_Prime,1,1,2
NA1_5211537160,kcTU6B5XOcAJJlupUUsbejjugmW0eSlI8Z1qy4wXo1rU6wADNzI-XjRsJcmXG1zKzN6A84gZYSdJcA,TFT13_Camille,1,1,2
NA1_5211537160,kcTU6B5XOcAJJlupUUsbejjugmW0eSlI8Z1qy4wXo1rU6wADNzI-XjRsJcmXG1zKzN6A84gZYSdJcA,TFT13_Chainsaw,1,2,2
NA1_5211537160,kcTU6B5XOcAJJlupUUsbejjugmW0eSlI8Z1qy4wXo1rU6wADNzI-XjRsJcmXG1zKzN6A84gZYSdJcA,TFT13_Gremlin,1,2,2
NA1_5211537160,kcTU6B5XOcAJJlupUUsbejjugmW0eSlI8Z1qy4wXo1rU6wADNzI-XjRsJcmXG1zKzN6A84gZYSdJcA,TFT13_FlyGuy,1,2,3
NA1_5211537160,kcTU6B5XOcAJJlupUUsbejjugmW0eSlI8Z1qy4wXo1rU6wADNzI-XjRsJcmXG1zKzN6A84gZYSdJcA,TFT13_Ekko,1,4,1
NA1_5211537160,kcTU6B5XOcAJJlupUUsbejjugmW0eSlI8Z1qy4wXo1rU6wADNzI-XjRsJcmXG1zKzN6A84gZYSdJcA,tft13_jinx,1,6,1
NA1_5211537160,oATQoQuubE9O8bFhJOxawK3ZLvxfNWF23DbMd4UvMnv4ucixsqVpLXBT3taKnAzh_d2AHEWZ_LASkA,TFT13_Irelia,1,0,2
NA1_5211537160,oATQoQuubE9O8bFhJOxawK3ZLvxfNWF23DbMd4UvMnv4ucixsqVpLXBT3taKnAzh_d2AHEWZ_LASkA,TFT13_Leona,1,1,2
NA1_5211537160,oATQoQuubE9O8bFhJOxawK3ZLvxfNWF23DbMd4UvMnv4ucixsqVpLXBT3taKnAzh_d2AHEWZ_LASkA,TFT13_Akali,1,1,2
NA1_5211537160,oATQoQuubE9O8bFhJOxawK3ZLvxfNWF23DbMd4UvMnv4ucixsqVpLXBT3taKnAzh_d2AHEWZ_LASkA,TFT13_Sett,1,1,2
NA1_5211537160,oATQoQuubE9O8bFhJOxawK3ZLvxfNWF23DbMd4UvMnv4ucixsqVpLXBT3taKnAzh_d2AHEWZ_LASkA,TFT13_Ezreal,1,2,2
NA1_5211537160,oATQoQuubE9O8bFhJOxawK3ZLvxfNWF23DbMd4UvMnv4ucixsqVpLXBT3taKnAzh_d2AHEWZ_LASkA,TFT13_Illaoi,1,4,2
NA1_5211537160,oATQoQuubE9O8bFhJOxawK3ZLvxfNWF23DbMd4UvMnv4ucixsqVpLXBT3taKnAzh_d2AHEWZ_LASkA,TFT13_Zoe,1,4,2
NA1_5211537160,oATQoQuubE9O8bFhJOxawK3ZLvxfNWF23DbMd4UvMnv4ucixsqVpLXBT3taKnAzh_d2AHEWZ_LASkA,tft13_jinx,1,6,1
NA1_5211537160,XOzBMQpJeHdI5HvC_dmOi7j4CIOdIeC3zXkjgUDBxcpco0YjKU-SI3y_8VEA4_h4xSRIHIuXNH3Ytg,TFT13_Zyra,1,0,3
NA1_5211537160,XOzBMQpJeHdI5HvC_dmOi7j4CIOdIeC3zXkjgUDBxcpco0YjKU-SI3y_8VEA4_h4xSRIHIuXNH3Ytg,TFT13_Vladimir,1,1,2
NA1_5211537160,XOzBMQpJeHdI5HvC_dmOi7j4CIOdIeC3zXkjgUDBxcpco0YjKU-SI3y_8VEA4_h4xSRIHIuXNH3Ytg,TFT13_Urgot,1,1,3
NA1_5211537160,XOzBMQpJeHdI5HvC_dmOi7j4CIOdIeC3zXkjgUDBxcpco0YjKU-SI3y_8VEA4_h4xSRIHIuXNH3Ytg,TFT13_Prime,1,1,1
NA1_5211537160,XOzBMQpJeHdI5HvC_dmOi7j4CIOdIeC3zXkjgUDBxcpco0YjKU-SI3y_8VEA4_h4xSRIHIuXNH3Ytg,TFT13_NunuWillump,1,2,2
NA1_5211537160,XOzBMQpJeHdI5HvC_dmOi7j4CIOdIeC3zXkjgUDBxcpco0YjKU-SI3y_8VEA4_h4xSRIHIuXNH3Ytg,TFT13_Garen,1,4,1
NA1_5211537160,XOzBMQpJeHdI5HvC_dmOi7j4CIOdIeC3zXkjgUDBxcpco0YjKU-SI3y_8VEA4_h4xSRIHIuXNH3Ytg,TFT13_DrMundo,1,4,1
NA1_5211537160,XOzBMQpJeHdI5HvC_dmOi7j4CIOdIeC3zXkjgUDBxcpco0YjKU-SI3y_8VEA4_h4xSRIHIuXNH3Ytg,TFT13_Twitch,1,4,1
NA1_5205679446,0Vd3vsVa3A3sujowmJLkccUnoJd5-vOvrSbjaYzNHZX8meCtrJfKsDa_jyQDUQD8LmjMpNup572Bxg,TFT13_Darius,1,0,2
NA1_5205679446,0Vd3vsVa3A3sujowmJLkccUnoJd5-vOvrSbjaYzNHZX8meCtrJfKsDa_jyQDUQD8LmjMpNup572Bxg,TFT13_Draven,1,0,3
NA1_5205679446,0Vd3vsVa3A3sujowmJLkccUnoJd5-vOvrSbjaYzNHZX8meCtrJfKsDa_jyQDUQD8LmjMpNup572Bxg,TFT13_Red,1,0,3
NA1_5205679446,0Vd3vsVa3A3sujowmJLkccUnoJd5-vOvrSbjaYzNHZX8meCtrJfKsDa_jyQDUQD8LmjMpNup572Bxg,TFT13_Rell,1,1,2
NA1_5205679446,0Vd3vsVa3A3sujowmJLkccUnoJd5-vOvrSbjaYzNHZX8meCtrJfKsDa_jyQDUQD8LmjMpNup572Bxg,TFT13_Urgot,1,1,3
NA1_5205679446,0Vd3vsVa3A3sujowmJLkccUnoJd5-vOvrSbjaYzNHZX8meCtrJfKsDa_jyQDUQD8LmjMpNup572Bxg,tft13_swain,1,2,2
NA1_5205679446,0Vd3vsVa3A3sujowmJLkccUnoJd5-vOvrSbjaYzNHZX8meCtrJfKsDa_jyQDUQD8LmjMpNup572Bxg,TFT13_Gangplank,1,2,2
NA1_5205679446,0Vd3vsVa3A3sujowmJLkccUnoJd5-vOvrSbjaYzNHZX8meCtrJfKsDa_jyQDUQD8LmjMpNup572Bxg,TFT13_Vi,1,4,2
NA1_5205679446,0Vd3vsVa3A3sujowmJLkccUnoJd5-vOvrSbjaYzNHZX8meCtrJfKsDa_jyQDUQD8LmjMpNup572Bxg,TFT13_Lieutenant,1,6,2
NA1_5205679446,giBCaxYRzpAoBYh46w0dSAcQf8tmR4hrrhog2RDTwAtd6e691XjtvEEZmEa6SEUagdT7eIF0mS62iQ,TFT13_Morgana,1,0,3
NA1_5205679446,giBCaxYRzpAoBYh46w0dSAcQf8tmR4hrrhog2RDTwAtd6e691XjtvEEZmEa6SEUagdT7eIF0mS62iQ,TFT13_Darius,1,0,2
NA1_5205679446,giBCaxYRzpAoBYh46w0dSAcQf8tmR4hrrhog2RDTwAtd6e691XjtvEEZmEa6SEUagdT7eIF0mS62iQ,TFT13_Draven,1,0,2
NA1_5205679446,giBCaxYRzpAoBYh46w0dSAcQf8tmR4hrrhog2RDTwAtd6e691XjtvEEZmEa6SEUagdT7eIF0mS62iQ,TFT13_Vladimir,1,1,2
NA1_5205679446,giBCaxYRzpAoBYh46w0dSAcQf8tmR4hrrhog2RDTwAtd6e691XjtvEEZmEa6SEUagdT7eIF0mS62iQ,TFT13_Rell,1,1,2
NA1_5205679446,giBCaxYRzpAoBYh46w0dSAcQf8tmR4hrrhog2RDTwAtd6e691XjtvEEZmEa6SEUagdT7eIF0mS62iQ,tft13_swain,1,2,2
NA1_5205679446,giBCaxYRzpAoBYh46w0dSAcQf8tmR4hrrhog2RDTwAtd6e691XjtvEEZmEa6SEUagdT7eIF0mS62iQ,TFT13_Cassiopeia,1,2,2
NA1_5205679446,giBCaxYRzpAoBYh46w0dSAcQf8tmR4hrrhog2RDTwAtd6e691XjtvEEZmEa6SEUagdT7eIF0mS62iQ,tft13_elise,1,4,2
NA1_5205679446,giBCaxYRzpAoBYh46w0dSAcQf8tmR4hrrhog2RDTwAtd6e691XjtvEEZmEa6SEUagdT7eIF0mS62iQ,TFT13_Silco,1,4,1
NA1_5205679446,giBCaxYRzpAoBYh46w0dSAcQf8tmR4hrrhog2RDTwAtd6e691XjtvEEZmEa6SEUagdT7eIF0mS62iQ,TFT13_Sion,1,9,2
NA1_5205679446,J7NJGjFih8C-W7zdAt6bGD-KP_9XipMpj_fnZ2DDO3ztqYWHvf53ShJ0kXDUQwnmAvlPh0VvJ6FW2g,TFT13_Amumu,1,0,2
NA1_5205679446,J7NJGjFih8C-W7zdAt6bGD-KP_9XipMpj_fnZ2DDO3ztqYWHvf53ShJ0kXDUQwnmAvlPh0VvJ6FW2g,TFT13_Fish,1,0,3
NA1_5205679446,J7NJGjFih8C-W7zdAt6bGD-KP_9XipMpj_fnZ2DDO3ztqYWHvf53ShJ0kXDUQwnmAvlPh0VvJ6FW2g,TFT13_Nocturne,1,1,2
NA1_5205679446,J7NJGjFih8C-W7zdAt6bGD-KP_9XipMpj_fnZ2DDO3ztqYWHvf53ShJ0kXDUQwnmAvlPh0VvJ6FW2g,TFT13_Akali,1,1,3
NA1_5205679446,J7NJGjFih8C-W7zdAt6bGD-KP_9XipMpj_fnZ2DDO3ztqYWHvf53ShJ0kXDUQwnmAvlPh0VvJ6FW2g,TFT13_Blitzcrank,1,2,2
NA1_5205679446,J7NJGjFih8C-W7zdAt6bGD-KP_9XipMpj_fnZ2DDO3ztqYWHvf53ShJ0kXDUQwnmAvlPh0VvJ6FW2g,TFT13_KogMaw,1,2,3
NA1_5205679446,J7NJGjFih8C-W7zdAt6bGD-KP_9XipMpj_fnZ2DDO3ztqYWHvf53ShJ0kXDUQwnmAvlPh0VvJ6FW2g,TFT13_TwistedFate,1,2,3
NA1_5205679446,J7NJGjFih8C-W7zdAt6bGD-KP_9XipMpj_fnZ2DDO3ztqYWHvf53ShJ0kXDUQwnmAvlPh0VvJ6FW2g,tft13_elise,1,4,1
NA1_5205679446,J7NJGjFih8C-W7zdAt6bGD-KP_9XipMpj_fnZ2DDO3ztqYWHvf53ShJ0kXDUQwnmAvlPh0VvJ6FW2g,TFT13_Ambessa,1,4,2
NA1_5205679446,J7NJGjFih8C-W7zdAt6bGD-KP_9XipMpj_fnZ2DDO3ztqYWHvf53ShJ0kXDUQwnmAvlPh0VvJ6FW2g,TFT13_Malzahar,1,6,2
NA1_5205679446,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Morgana,1,0,2
NA1_5205679446,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Zyra,1,0,2
NA1_5205679446,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Vladimir,1,1,2
NA1_5205679446,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,tft13_swain,1,2,2
NA1_5205679446,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Cassiopeia,1,2,2
NA1_5205679446,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Nami,1,2,3
NA1_5205679446,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,tft13_elise,1,4,2
NA1_5205679446,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Zoe,1,4,2
NA1_5205679446,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_LeBlanc,1,6,2
NA1_5205679446,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Rumble,1,6,2
NA1_5205679446,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Sion,1,9,4
NA1_5205679446,dbNUQQcXYjkQotQYquzozVydyfTLPeSWrlGkD-DpH8Tt3-_SFMKWW2ucWezo8oSlOeYTeNt89zwAtA,TFT13_Amumu,1,0,2
NA1_5205679446,dbNUQQcXYjkQotQYquzozVydyfTLPeSWrlGkD-DpH8Tt3-_SFMKWW2ucWezo8oSlOeYTeNt89zwAtA,TFT13_Blue,1,0,2
NA1_5205679446,dbNUQQcXYjkQotQYquzozVydyfTLPeSWrlGkD-DpH8Tt3-_SFMKWW2ucWezo8oSlOeYTeNt89zwAtA,TFT13_Red,1,0,2
NA1_5205679446,dbNUQQcXYjkQotQYquzozVydyfTLPeSWrlGkD-DpH8Tt3-_SFMKWW2ucWezo8oSlOeYTeNt89zwAtA,TFT13_Nocturne,1,1,2
NA1_5205679446,dbNUQQcXYjkQotQYquzozVydyfTLPeSWrlGkD-DpH8Tt3-_SFMKWW2ucWezo8oSlOeYTeNt89zwAtA,TFT13_Prime,1,1,2
NA1_5205679446,dbNUQQcXYjkQotQYquzozVydyfTLPeSWrlGkD-DpH8Tt3-_SFMKWW2ucWezo8oSlOeYTeNt89zwAtA,TFT13_Blitzcrank,1,2,2
NA1_5205679446,dbNUQQcXYjkQotQYquzozVydyfTLPeSWrlGkD-DpH8Tt3-_SFMKWW2ucWezo8oSlOeYTeNt89zwAtA,TFT13_KogMaw,1,2,2
NA1_5205679446,dbNUQQcXYjkQotQYquzozVydyfTLPeSWrlGkD-DpH8Tt3-_SFMKWW2ucWezo8oSlOeYTeNt89zwAtA,TFT13_Garen,1,4,2
NA1_5205679446,dbNUQQcXYjkQotQYquzozVydyfTLPeSWrlGkD-DpH8Tt3-_SFMKWW2ucWezo8oSlOeYTeNt89zwAtA,TFT13_Caitlyn,1,6,1
NA1_5205679446,Mb9Pc8IDBamkUjTJzvjNCel-bikWnOcpGwj-HTTr_pJuJS8tArNI0WzI9cFF8Ta3MR_Psik7t2A0cg,TFT13_Darius,1,0,2
NA1_5205679446,Mb9Pc8IDBamkUjTJzvjNCel-bikWnOcpGwj-HTTr_pJuJS8tArNI0WzI9cFF8Ta3MR_Psik7t2A0cg,TFT13_Blue,1,0,3
NA1_5205679446,Mb9Pc8IDBamkUjTJzvjNCel-bikWnOcpGwj-HTTr_pJuJS8tArNI0WzI9cFF8Ta3MR_Psik7t2A0cg,TFT13_Red,1,0,2
NA1_5205679446,Mb9Pc8IDBamkUjTJzvjNCel-bikWnOcpGwj-HTTr_pJuJS8tArNI0WzI9cFF8Ta3MR_Psik7t2A0cg,TFT13_Vladimir,1,1,2
NA1_5205679446,Mb9Pc8IDBamkUjTJzvjNCel-bikWnOcpGwj-HTTr_pJuJS8tArNI0WzI9cFF8Ta3MR_Psik7t2A0cg,TFT13_Rell,1,1,1
NA1_5205679446,Mb9Pc8IDBamkUjTJzvjNCel-bikWnOcpGwj-HTTr_pJuJS8tArNI0WzI9cFF8Ta3MR_Psik7t2A0cg,TFT13_Prime,1,1,2
NA1_5205679446,Mb9Pc8IDBamkUjTJzvjNCel-bikWnOcpGwj-HTTr_pJuJS8tArNI0WzI9cFF8Ta3MR_Psik7t2A0cg,TFT13_Beardy,1,2,2
NA1_5205679446,ZyYoSpAYRIUqxZA2gx2kDsfL6RFX9XiYDEhnmYDpLfZxwufzSgYz_WviftWydfaRFTHKXLlLbfD00g,TFT13_Singed,1,0,2
NA1_5205679446,ZyYoSpAYRIUqxZA2gx2kDsfL6RFX9XiYDEhnmYDpLfZxwufzSgYz_WviftWydfaRFTHKXLlLbfD00g,TFT13_Fish,1,0,2
NA1_5205679446,ZyYoSpAYRIUqxZA2gx2kDsfL6RFX9XiYDEhnmYDpLfZxwufzSgYz_WviftWydfaRFTHKXLlLbfD00g,TFT13_Camille,1,1,2
NA1_5205679446,ZyYoSpAYRIUqxZA2gx2kDsfL6RFX9XiYDEhnmYDpLfZxwufzSgYz_WviftWydfaRFTHKXLlLbfD00g,TFT13_Beardy,1,2,2
